lead_id,industry,company_size,annual_revenue,country,lead_stage,previous_interactions
12168,SaaS,262,3021813,Germany,Contacted,13
12169,Healthcare,283,2665581,UK,Proposal,12
12170,Healthcare,968,2198780,India,Qualified,9
12171,Manufacturing,343,2008524,India,Proposal,11
12172,Finance,613,3610414,India,Contacted,5
12173,Manufacturing,20,4194606,UK,New,14
12174,Finance,161,3244643,UK,Qualified,11
12175,Healthcare,198,701699,Germany,New,0
12176,Healthcare,969,4579428,USA,Contacted,11
12177,Retail,685,4247650,Singapore,Proposal,13
12178,Retail,647,3411563,Germany,Qualified,2
12179,Healthcare,220,821491,India,New,6
12180,Healthcare,982,1537350,USA,New,8
12181,SaaS,106,3529670,Singapore,Qualified,13
12182,SaaS,830,1603595,India,New,7
12183,Manufacturing,348,2964194,UK,Proposal,3
12184,Retail,56,3993294,USA,Contacted,5
12185,Retail,829,4919912,UK,Proposal,9
12186,Healthcare,745,2206741,Singapore,Qualified,13
12187,Healthcare,984,2953685,Singapore,Contacted,14
12188,Manufacturing,66,3094835,India,New,14
12189,Retail,84,2015641,UK,New,10
12190,SaaS,263,4926248,Germany,Contacted,8
12191,Finance,672,1458942,Germany,New,12
12192,Manufacturing,580,2288059,UK,Qualified,6
12193,Finance,846,3040199,Singapore,New,13
12194,SaaS,961,3512225,USA,Contacted,9
12195,SaaS,607,1749026,UK,Contacted,10
12196,Finance,179,4626349,India,Proposal,1
12197,Manufacturing,155,1437296,Germany,Qualified,5
12198,Finance,848,213506,India,Qualified,7
12199,Manufacturing,42,2544334,USA,Qualified,0
12200,Manufacturing,524,3137789,Germany,Qualified,10
12201,Healthcare,805,567897,Germany,Contacted,0
12202,Retail,266,4846060,Germany,Proposal,0
12203,Retail,135,3964700,India,Qualified,3
12204,SaaS,968,3546995,Singapore,Proposal,1
12205,Healthcare,122,696887,India,Contacted,6
12206,Retail,824,4002729,Singapore,Proposal,3
12207,Manufacturing,814,1552816,UK,Contacted,6
12208,Manufacturing,351,1471914,Germany,Proposal,11
12209,Finance,57,745398,India,New,9
12210,Finance,373,2250773,USA,Contacted,10
12211,Manufacturing,796,3834229,USA,Proposal,1
12212,Manufacturing,407,2827399,Singapore,New,12
12213,Finance,204,4416014,Singapore,Proposal,2
12214,Retail,860,2079445,Germany,New,11
12215,SaaS,746,4214769,Singapore,Proposal,0
12216,Finance,734,2167830,USA,New,8
12217,Retail,330,3274873,India,Qualified,11
12218,Retail,803,2012943,India,New,10
12219,Retail,147,432765,Singapore,New,5
12220,Healthcare,364,3138476,Singapore,Contacted,12
12221,Healthcare,854,1313034,USA,New,10
12222,Retail,79,383418,UK,Qualified,14
12223,Manufacturing,820,3428371,India,Contacted,9
12224,Healthcare,591,3111155,Singapore,Proposal,12
12225,Finance,492,4666772,Germany,Contacted,9
12226,Healthcare,729,3729563,Singapore,Qualified,6
12227,Manufacturing,721,688370,Singapore,New,10
12228,SaaS,68,3911315,India,New,3
12229,Healthcare,780,2690089,Singapore,Contacted,3
12230,Retail,398,1318574,Germany,Proposal,9
12231,Retail,862,4039308,Germany,New,12
12232,Retail,360,2228052,Germany,New,9
12233,SaaS,855,4043931,USA,New,12
12234,Manufacturing,878,1347569,Germany,Qualified,7
12235,Finance,348,4214152,India,Qualified,0
12236,Manufacturing,686,2933437,UK,Qualified,10
12237,SaaS,766,4583445,Singapore,New,6
12238,Retail,605,4030266,Singapore,Qualified,3
12239,Manufacturing,445,122975,Singapore,New,3
12240,Finance,459,1448030,Germany,Proposal,7
12241,Retail,386,3448911,Germany,New,5
12242,Finance,968,3220296,Germany,Contacted,4
12243,Healthcare,400,4320113,UK,Contacted,13
12244,Finance,490,3027579,UK,New,8
12245,Retail,830,1347780,UK,Contacted,11
12246,Healthcare,123,1614549,UK,New,13
12247,Retail,755,4876404,UK,Contacted,13
12248,Retail,783,159760,Singapore,New,1
12249,Healthcare,912,4516341,Singapore,Contacted,6
12250,Finance,181,466563,UK,Contacted,1
12251,SaaS,27,641795,Singapore,Qualified,13
12252,SaaS,244,134388,UK,Proposal,11
12253,SaaS,319,2126455,UK,Contacted,4
12254,SaaS,904,4380198,UK,New,2
12255,Manufacturing,678,2516391,Singapore,Contacted,8
12256,SaaS,732,1850590,USA,New,5
12257,Healthcare,290,2034782,USA,Qualified,5
12258,SaaS,840,3097439,USA,New,13
12259,Retail,205,4553857,India,Qualified,2
12260,SaaS,124,4548348,USA,New,8
12261,Finance,406,1526684,USA,New,11
12262,Healthcare,681,3668176,USA,New,6
12263,Healthcare,676,1348294,Germany,Contacted,13
12264,Manufacturing,572,3086529,UK,New,4
12265,Retail,427,4749737,Singapore,New,9
12266,Healthcare,293,2728616,Germany,New,13
12267,Finance,594,2990372,UK,Proposal,6
12268,SaaS,337,2390338,USA,New,13
12269,Healthcare,350,1417002,USA,Contacted,9
12270,Finance,631,1404873,Germany,Contacted,1
12271,SaaS,807,2047226,Singapore,Contacted,5
12272,Manufacturing,230,367519,Germany,New,4
12273,Healthcare,18,3526482,Germany,Contacted,5
12274,Healthcare,918,3495801,UK,Qualified,10
12275,Finance,91,218781,India,Contacted,11
12276,Retail,841,2369862,Singapore,New,14
12277,Manufacturing,303,862471,Singapore,New,12
12278,Retail,384,1117815,Germany,Contacted,13
12279,Healthcare,543,541627,Germany,Contacted,11
12280,Retail,424,3357046,USA,New,7
12281,SaaS,108,1136362,Germany,Proposal,11
12282,Manufacturing,691,1222639,UK,Proposal,14
12283,Retail,711,453059,USA,New,14
12284,SaaS,627,1997302,India,Contacted,2
12285,Finance,841,1457381,UK,New,9
12286,Retail,979,2137949,Singapore,Contacted,7
12287,Manufacturing,786,4007031,Singapore,New,8
12288,SaaS,391,4340489,UK,New,4
12289,Retail,872,3497701,Germany,New,4
12290,Finance,949,4362409,Germany,New,6
12291,Retail,513,3597173,Germany,New,12
12292,SaaS,456,540836,Singapore,Contacted,3
12293,Retail,689,1134267,UK,Qualified,2
12294,Manufacturing,353,373722,Germany,Contacted,12
12295,Healthcare,434,3874374,USA,Contacted,11
12296,SaaS,634,1934219,Singapore,Contacted,14
12297,SaaS,849,2014971,UK,Contacted,13
12298,SaaS,315,2221533,UK,New,2
12299,SaaS,157,530442,UK,Proposal,8
12300,Retail,858,2588026,UK,New,10
12301,Manufacturing,741,3920183,India,Proposal,9
12302,Finance,463,1594648,USA,Qualified,0
12303,Manufacturing,947,2038541,India,Contacted,13
12304,SaaS,42,2311983,Germany,Contacted,8
12305,Retail,741,463716,India,New,7
12306,Retail,510,4532941,India,Contacted,13
12307,SaaS,328,4144347,Singapore,Proposal,0
12308,Retail,706,1511209,UK,Qualified,7
12309,SaaS,202,118921,India,New,3
12310,Manufacturing,882,3645689,UK,Contacted,5
12311,Healthcare,189,1425736,USA,Contacted,7
12312,Retail,876,2275907,India,New,0
12313,SaaS,993,3096848,Singapore,Qualified,14
12314,SaaS,527,821197,Singapore,Contacted,3
12315,Retail,400,2346773,Germany,Contacted,1
12316,Finance,530,724352,India,Contacted,0
12317,SaaS,366,177974,USA,New,12
12318,Retail,582,1874758,UK,Contacted,3
12319,SaaS,473,137860,India,New,11
12320,Finance,939,2596948,Germany,New,2
12321,Healthcare,684,2410775,Singapore,New,13
12322,Finance,108,2507497,India,Contacted,8
12323,Manufacturing,157,1767363,Germany,New,0
12324,Retail,579,1557328,USA,New,14
12325,Finance,736,1904314,UK,New,10
12326,Healthcare,325,4364240,USA,Contacted,5
12327,SaaS,191,2249074,USA,Proposal,13
12328,Retail,556,1913349,UK,New,3
12329,Finance,312,2484640,India,Contacted,3
12330,Healthcare,567,4932173,UK,Qualified,2
12331,Finance,608,3409373,Germany,Contacted,1
12332,Manufacturing,13,3270508,USA,New,3
12333,Retail,787,809622,UK,Qualified,6
12334,SaaS,116,815329,Singapore,Qualified,6
12335,Healthcare,84,3196833,UK,New,0
12336,Finance,49,3985770,UK,New,9
12337,Retail,648,4786063,Germany,New,12
12338,Finance,704,2249604,USA,New,2
12339,Retail,128,1455225,Germany,Contacted,11
12340,Manufacturing,82,516923,Germany,New,3
12341,Finance,561,3993712,Singapore,New,2
12342,Manufacturing,213,2299746,Germany,Contacted,13
12343,Healthcare,986,1293712,Germany,Contacted,5
12344,Manufacturing,105,1777874,Singapore,Proposal,6
12345,Retail,288,4743355,India,Qualified,3
12346,Healthcare,152,342228,Germany,New,11
12347,Finance,124,3798995,UK,Proposal,6
12348,Finance,485,270611,Germany,New,13
12349,Retail,893,288824,USA,New,14
12350,SaaS,142,2352216,UK,New,5
12351,SaaS,177,4065448,UK,Proposal,0
12352,Finance,923,3382442,India,Contacted,0
12353,Retail,254,1457418,USA,Contacted,11
12354,SaaS,286,4325953,USA,New,3
12355,Manufacturing,984,529516,USA,New,6
12356,Finance,268,1509674,Germany,Contacted,3
12357,Manufacturing,55,2994620,Germany,Contacted,6
12358,Retail,355,184571,UK,Contacted,5
12359,Manufacturing,856,1912699,India,Contacted,3
12360,SaaS,904,533022,Germany,New,9
12361,SaaS,246,2042016,Germany,Proposal,7
12362,Healthcare,62,3962912,India,New,0
12363,Finance,157,2858030,USA,New,6
12364,Retail,708,3220541,UK,Contacted,11
12365,Finance,542,4562725,Germany,Contacted,11
12366,Manufacturing,99,123613,India,New,0
12367,Retail,242,1591509,India,Qualified,5
12368,Retail,736,2072016,USA,Proposal,6
12369,SaaS,890,1358339,Singapore,Contacted,5
12370,Manufacturing,60,3198955,Singapore,New,12
12371,SaaS,674,3388442,Singapore,New,3
12372,SaaS,845,1400814,Singapore,New,7
12373,Healthcare,637,1168499,Germany,New,10
12374,SaaS,403,4509631,India,New,7
12375,Finance,223,1008910,UK,Contacted,1
12376,Retail,460,1772454,Germany,New,13
12377,SaaS,348,1485906,Singapore,Contacted,12
12378,Finance,360,2338636,UK,New,12
12379,Manufacturing,658,2821374,UK,Qualified,14
12380,Retail,294,2621408,Singapore,New,0
12381,Manufacturing,942,972379,UK,Contacted,13
12382,Finance,887,4725953,Germany,New,7
12383,Manufacturing,592,2290218,USA,Proposal,6
12384,Manufacturing,254,1132455,Germany,Contacted,9
12385,Manufacturing,559,4462343,Germany,Qualified,10
12386,SaaS,737,4499324,USA,Contacted,1
12387,SaaS,648,751681,Singapore,Qualified,4
12388,SaaS,593,1125324,Singapore,New,4
12389,Retail,235,4813082,USA,Qualified,6
12390,Finance,836,1653892,Germany,New,1
12391,SaaS,450,2189920,India,Contacted,8
12392,Manufacturing,483,2239592,UK,Proposal,8
12393,Manufacturing,453,1771603,UK,New,4
12394,Manufacturing,805,975229,UK,New,10
12395,Manufacturing,421,3263077,India,New,12
12396,Healthcare,823,1542007,Germany,Contacted,1
12397,Retail,255,3126083,Singapore,Contacted,11
12398,Finance,592,233777,USA,New,6
12399,Finance,716,2540894,UK,New,3
12400,SaaS,509,2851681,India,New,10
12401,Healthcare,991,1704097,USA,New,2
12402,Finance,960,3338995,Germany,New,10
12403,Retail,559,2008666,India,Contacted,6
12404,Manufacturing,126,2333170,India,Contacted,6
12405,SaaS,759,3132883,USA,New,0
12406,Retail,373,1530858,USA,Proposal,6
12407,Finance,923,2246764,UK,Qualified,12
12408,Healthcare,213,1031025,Germany,New,9
12409,SaaS,360,231361,USA,Proposal,4
12410,Finance,328,193397,UK,Proposal,6
12411,SaaS,368,1321728,UK,New,7
12412,Finance,526,2360470,USA,New,9
12413,Manufacturing,949,3629228,India,New,14
12414,Healthcare,498,4445336,India,Contacted,14
12415,Manufacturing,678,3106257,India,Qualified,11
12416,Finance,116,3326714,UK,Proposal,6
12417,Retail,749,3970406,India,Contacted,12
12418,Manufacturing,663,3678627,Germany,New,9
12419,Retail,835,4471007,India,Contacted,1
12420,Finance,181,1677801,India,New,3
12421,Healthcare,667,2535815,UK,Qualified,5
12422,Retail,528,2948482,Singapore,Contacted,12
12423,Finance,864,4435606,Germany,Proposal,12
12424,Retail,874,1704858,UK,Contacted,8
12425,Manufacturing,967,4961374,Germany,Contacted,4
12426,Finance,822,2588568,Germany,New,11
12427,Manufacturing,537,1406383,India,New,1
12428,SaaS,329,579194,Germany,Qualified,3
12429,Finance,46,3176435,India,Contacted,7
12430,Retail,508,668765,Germany,Qualified,3
12431,SaaS,674,3015465,Singapore,Proposal,7
12432,Manufacturing,274,4941414,Germany,Proposal,3
12433,Manufacturing,704,1338059,USA,Proposal,7
12434,Retail,677,3636813,India,Qualified,12
12435,SaaS,658,1818649,Singapore,New,2
12436,Healthcare,917,428807,India,Contacted,3
12437,Retail,411,3563625,Singapore,New,9
12438,Manufacturing,996,1398403,India,Contacted,8
12439,Finance,611,4106878,USA,Contacted,4
12440,SaaS,961,2544702,USA,Qualified,2
12441,Healthcare,227,661783,Singapore,Contacted,14
12442,Finance,339,302089,UK,New,2
12443,SaaS,195,936635,India,Contacted,3
12444,Retail,390,294500,UK,New,14
12445,Retail,218,741563,Germany,New,1
12446,SaaS,572,775001,USA,Contacted,6
12447,Healthcare,297,4893191,India,Contacted,6
12448,SaaS,97,3458847,USA,New,8
12449,Finance,953,2090761,Germany,New,7
12450,Finance,145,2244607,Singapore,Contacted,2
12451,Retail,167,2520434,India,Contacted,4
12452,SaaS,803,2839548,India,New,7
12453,Retail,929,3136640,India,New,14
12454,Healthcare,164,4779993,Singapore,Contacted,7
12455,Finance,472,181774,USA,New,1
12456,Manufacturing,229,4564630,Singapore,New,12
12457,Manufacturing,468,1419912,USA,New,11
12458,SaaS,176,3322887,India,New,0
12459,SaaS,331,3413680,Singapore,Contacted,4
12460,Manufacturing,700,2837521,Germany,New,0
12461,SaaS,850,1227285,Singapore,Contacted,12
12462,Finance,571,260880,USA,Contacted,6
12463,Healthcare,822,4965667,India,New,7
12464,Healthcare,521,1875007,USA,Contacted,10
12465,Retail,96,4472380,UK,Qualified,5
12466,Finance,554,1185883,India,Contacted,2
12467,SaaS,284,4239490,Germany,New,13
12468,SaaS,150,2905556,Germany,Contacted,11
12469,Retail,727,2240676,UK,Contacted,9
12470,Retail,745,4099089,USA,Proposal,0
12471,SaaS,634,4584116,Germany,Contacted,1
12472,SaaS,799,4829529,USA,New,1
12473,Finance,925,4311408,India,New,9
12474,Retail,362,1677190,Singapore,Contacted,1
12475,Finance,14,2790573,India,Qualified,9
12476,SaaS,391,2759167,USA,New,4
12477,Manufacturing,733,128341,UK,Contacted,1
12478,Manufacturing,777,3835311,India,Contacted,8
12479,SaaS,343,3398048,Germany,New,14
12480,Retail,484,4668281,India,New,5
12481,Manufacturing,995,1187636,India,Qualified,6
12482,Retail,937,341586,India,Qualified,2
12483,Manufacturing,39,1673239,UK,Proposal,9
12484,Retail,356,2694917,USA,New,6
12485,Manufacturing,931,2039058,UK,Contacted,3
12486,Retail,603,4968187,Germany,New,7
12487,Finance,502,1349685,USA,New,8
12488,Retail,992,4513460,Germany,Qualified,4
12489,Finance,757,2718775,USA,New,2
12490,Finance,504,4972210,USA,New,13
12491,SaaS,865,277687,India,Contacted,10
12492,Finance,397,2620939,India,Contacted,5
12493,Healthcare,882,3336252,UK,Contacted,2
12494,Finance,844,3383145,USA,New,5
12495,Retail,262,2645650,Germany,Proposal,6
12496,Finance,639,2539306,India,New,5
12497,Retail,948,2236075,Germany,Proposal,3
12498,Retail,39,2023206,India,Contacted,6
12499,Healthcare,632,1688135,USA,New,1
12500,Finance,921,1035266,Germany,New,12
12501,Finance,775,2425782,UK,Contacted,4
12502,Manufacturing,720,3639654,UK,Proposal,5
12503,Manufacturing,816,4322330,UK,Qualified,5
12504,SaaS,351,713669,India,Proposal,4
12505,Retail,818,1004606,India,Contacted,9
12506,Healthcare,296,3774908,UK,Contacted,4
12507,Manufacturing,954,1528907,Germany,Contacted,7
12508,Finance,406,4854587,India,New,4
12509,SaaS,518,490979,UK,New,14
12510,Healthcare,946,992168,India,New,10
12511,Finance,253,4202192,Singapore,New,5
12512,Finance,230,4008193,Germany,Contacted,9
12513,Retail,165,4836443,USA,Qualified,0
12514,Retail,392,1448745,Germany,Contacted,0
12515,Manufacturing,757,3721093,USA,New,0
12516,Manufacturing,329,4055525,UK,New,3
12517,Finance,382,3316788,India,New,2
12518,Finance,540,2045956,UK,Contacted,4
12519,Manufacturing,224,3156156,USA,New,6
12520,Manufacturing,376,4100570,Singapore,Contacted,5
12521,Finance,123,1779189,USA,Proposal,2
12522,Healthcare,209,4021506,India,Contacted,13
12523,Finance,34,488670,Singapore,Qualified,1
12524,Healthcare,943,2422958,India,New,1
12525,Healthcare,130,635549,Singapore,New,2
12526,Finance,751,4749582,India,New,9
12527,SaaS,620,3061831,USA,Qualified,2
12528,Manufacturing,867,294390,USA,Contacted,2
12529,Retail,12,4064931,USA,New,13
12530,Finance,907,1751156,USA,Proposal,7
12531,Healthcare,782,980169,Singapore,Contacted,13
12532,Finance,454,2970134,Germany,New,2
12533,Manufacturing,263,3152057,Germany,Proposal,5
12534,Healthcare,29,4170593,UK,New,8
12535,Retail,213,1462279,Germany,Contacted,13
12536,Retail,815,1282215,UK,Qualified,7
12537,Retail,985,3959528,USA,Proposal,5
12538,SaaS,366,4107873,India,Qualified,12
12539,Healthcare,137,4785633,Germany,New,14
12540,Healthcare,367,4013795,Germany,New,9
12541,SaaS,301,4537858,USA,New,4
12542,Healthcare,183,729430,USA,New,4
12543,SaaS,742,3596020,Germany,Qualified,7
12544,Finance,364,222958,USA,New,6
12545,Manufacturing,890,3178163,Germany,Contacted,14
12546,Retail,46,4033765,India,Contacted,10
12547,SaaS,319,809487,India,Contacted,4
12548,SaaS,670,4611169,UK,Qualified,10
12549,SaaS,926,342273,Germany,New,13
12550,Finance,613,3029613,India,Contacted,9
12551,SaaS,591,1428456,India,Qualified,5
12552,Manufacturing,93,2331958,Singapore,New,11
12553,Manufacturing,519,184027,India,New,12
12554,Retail,453,1323592,UK,New,14
12555,Finance,429,3701820,India,Proposal,12
12556,Manufacturing,214,3841858,USA,New,4
12557,Healthcare,497,4604689,Singapore,Qualified,10
12558,Healthcare,788,2129921,Germany,New,13
12559,Healthcare,97,4953955,UK,New,8
12560,SaaS,261,3226316,India,New,10
12561,SaaS,732,961064,Germany,New,5
12562,Healthcare,864,926860,India,Contacted,2
12563,Retail,40,2734052,Singapore,Qualified,2
12564,Retail,878,2702862,Germany,New,9
12565,SaaS,430,2517565,USA,Qualified,9
12566,Healthcare,837,783174,USA,New,3
12567,Retail,70,1729537,Germany,Proposal,4
12568,SaaS,588,835346,USA,Proposal,11
12569,Healthcare,235,3296495,UK,New,8
12570,Finance,934,3706329,Singapore,Qualified,9
12571,Healthcare,972,4083682,UK,Qualified,10
12572,Healthcare,344,2303689,Germany,New,1
12573,Manufacturing,848,1397526,UK,Qualified,1
12574,Manufacturing,588,4962525,Singapore,Proposal,13
12575,Finance,649,1720252,Singapore,Contacted,0
12576,Finance,120,4229336,Germany,Contacted,14
12577,Healthcare,500,338024,UK,Qualified,7
12578,Retail,281,1969683,Singapore,New,0
12579,Finance,822,2731339,Germany,New,12
12580,Healthcare,43,2575675,Singapore,Contacted,5
12581,SaaS,221,3351364,India,New,1
12582,Manufacturing,309,1677366,India,New,8
12583,Retail,382,2083044,Singapore,New,3
12584,Healthcare,134,1074299,Germany,New,9
12585,SaaS,112,1014489,India,New,10
12586,Manufacturing,727,4628846,Singapore,Contacted,4
12587,SaaS,129,2987639,USA,Proposal,1
12588,Healthcare,691,4269119,UK,Contacted,4
12589,Finance,556,3395044,Singapore,Proposal,6
12590,Manufacturing,903,3257604,India,Contacted,4
12591,SaaS,340,3233219,Singapore,New,0
12592,Finance,767,2134907,Germany,Qualified,8
12593,Retail,861,3928895,India,New,1
12594,Healthcare,935,485210,Germany,Contacted,12
12595,Healthcare,318,2658847,Germany,New,3
12596,Manufacturing,579,3878134,Germany,Contacted,13
12597,SaaS,421,4029585,Singapore,Qualified,5
12598,Retail,408,520169,India,New,0
12599,Manufacturing,943,778387,Germany,New,8
12600,Manufacturing,315,1926458,USA,Qualified,8
12601,SaaS,662,1297922,UK,Contacted,7
12602,Retail,632,934540,Singapore,New,8
12603,SaaS,172,174007,USA,Contacted,12
12604,Healthcare,632,4065782,India,Contacted,3
12605,Finance,673,653964,UK,Qualified,8
12606,Healthcare,897,2476077,Germany,Qualified,3
12607,Healthcare,74,1152079,USA,Contacted,4
12608,Manufacturing,627,4970518,USA,New,5
12609,Healthcare,225,3585471,Germany,New,10
12610,Retail,612,1041047,Germany,Contacted,6
12611,Healthcare,923,133399,USA,Contacted,10
12612,Retail,963,181808,India,Contacted,2
12613,SaaS,35,3258712,Singapore,Qualified,1
12614,Manufacturing,678,818787,India,Contacted,11
12615,Retail,593,4032137,India,Qualified,14
12616,Healthcare,53,2813217,Singapore,New,4
12617,Manufacturing,99,248517,India,Qualified,9
12618,Manufacturing,142,4137174,UK,Contacted,2
12619,Retail,170,2397121,Germany,Contacted,14
