lead_id,website_visits,pages_viewed,email_clicks,calls_made,meetings_scheduled,demo_requested,time_spent_minutes,days_since_last_activity
10442,9,15,5,6,4,0,3,18
10443,46,3,14,2,3,0,207,3
10444,27,18,19,1,0,0,4,5
10445,14,24,2,8,0,0,233,48
10446,36,21,3,3,2,0,288,22
10447,31,5,7,4,0,1,39,1
10448,46,21,8,4,4,0,192,46
10449,35,17,17,6,2,1,190,46
10450,30,1,4,3,1,1,137,18
10451,18,24,8,1,3,0,2,47
10452,17,24,18,7,4,0,180,20
10453,41,18,13,4,0,1,48,23
10454,17,3,10,1,3,0,71,21
10455,47,2,18,3,2,1,205,15
10456,28,24,14,0,4,1,153,36
10457,24,12,17,6,1,0,22,25
10458,37,9,14,7,1,0,144,29
10459,35,9,9,2,2,0,254,47
10460,28,22,7,7,2,1,17,58
10461,14,11,14,3,0,1,208,19
10462,36,6,10,7,0,0,234,20
10463,35,9,4,6,2,1,206,36
10464,6,5,2,8,3,0,166,32
10465,38,20,7,2,2,0,85,48
10466,21,21,18,8,2,0,46,35
10467,28,13,11,9,1,0,211,28
10468,9,24,15,3,3,0,293,2
10469,13,14,4,6,1,0,282,15
10470,16,16,14,3,3,1,256,14
10471,47,18,4,0,2,0,69,35
10472,47,8,11,5,4,0,290,2
10473,42,2,19,7,1,0,112,7
10474,49,17,10,9,2,0,155,10
10475,23,11,7,9,0,0,233,34
10476,32,6,9,8,3,0,182,46
10477,46,21,4,4,4,0,227,56
10478,33,9,7,2,2,0,53,25
10479,45,1,19,2,1,0,95,9
10480,48,11,4,1,3,1,280,3
10481,21,12,2,7,0,0,60,53
10482,4,6,0,3,0,0,242,1
10483,35,23,13,0,0,0,95,34
10484,42,15,6,3,4,0,116,22
10485,46,6,17,8,0,0,118,59
10486,44,18,4,5,2,1,100,20
10487,11,7,9,9,1,0,4,58
10488,49,8,10,4,0,1,219,21
10489,37,5,8,2,0,1,119,38
10490,41,8,12,0,2,1,249,24
10491,22,6,0,6,0,1,180,32
10492,42,19,11,8,0,0,283,22
10493,49,22,4,1,2,0,222,9
10494,13,11,15,1,1,0,242,0
10495,36,12,13,5,1,1,103,59
10496,41,17,7,0,1,0,31,20
10497,37,24,16,5,2,0,31,16
10498,19,11,8,7,4,1,167,45
10499,40,12,18,0,1,1,87,39
10500,42,7,0,7,0,0,253,59
10501,24,8,9,4,2,0,31,57
10502,36,8,6,2,1,0,82,42
10503,4,4,6,8,4,0,275,37
10504,25,21,14,1,4,0,126,33
10505,31,18,1,5,2,0,5,28
10506,21,17,3,1,0,1,83,2
10507,30,24,11,5,2,1,126,4
10508,5,16,1,4,2,0,141,10
10509,4,23,5,4,2,0,80,22
10510,32,15,10,5,3,0,177,13
10511,5,8,16,6,1,0,260,14
10512,49,13,8,7,2,0,168,43
10513,16,8,2,9,3,0,132,7
10514,27,5,0,4,4,1,15,21
10515,12,7,7,6,4,0,16,46
10516,1,5,10,2,2,0,265,17
10517,2,14,19,8,1,1,63,8
10518,8,1,19,9,3,0,135,46
10519,43,3,5,8,1,0,137,42
10520,34,17,10,2,0,0,186,6
10521,45,12,6,2,2,0,59,54
10522,25,20,8,9,3,1,257,24
10523,34,13,3,1,1,1,169,7
10524,46,1,13,9,4,0,214,8
10525,48,17,10,1,2,0,125,59
10526,1,17,9,4,1,0,146,7
10527,14,23,0,0,2,0,63,44
10528,32,9,9,4,2,1,184,21
10529,29,5,19,0,2,0,6,34
10530,48,6,16,2,3,1,189,44
10531,19,19,15,8,0,0,42,19
10532,30,1,8,6,4,0,240,25
10533,23,10,16,9,4,0,119,4
10534,5,21,14,8,1,0,297,55
10535,23,24,4,9,0,0,146,12
10536,35,3,9,7,0,0,299,25
10537,7,14,9,0,4,0,192,57
10538,31,22,2,9,4,1,145,37
10539,14,12,2,0,2,0,108,9
10540,27,21,3,1,0,0,126,49
10541,40,19,12,8,2,0,51,34
10542,23,16,9,9,1,1,214,57
10543,44,13,4,6,0,1,95,10
10544,26,13,1,7,4,0,133,39
10545,7,15,9,2,2,0,238,49
10546,21,19,14,4,4,0,216,44
10547,24,14,1,7,2,0,75,2
10548,17,19,8,2,1,0,230,49
10549,43,9,13,8,2,0,133,50
10550,9,20,7,1,0,1,289,59
10551,15,6,6,3,1,1,202,2
10552,47,13,10,4,2,0,143,47
10553,4,2,4,4,1,0,118,7
10554,24,7,8,4,3,1,121,51
10555,31,17,12,6,0,0,222,7
10556,12,12,8,2,3,0,121,3
10557,44,7,19,3,4,1,126,51
10558,8,21,15,9,3,0,106,30
10559,17,10,9,1,4,0,45,31
10560,49,22,2,9,3,0,184,10
10561,43,3,14,1,3,0,168,33
10562,9,7,0,9,2,0,138,18
10563,17,15,16,1,1,0,89,58
10564,16,4,14,8,4,1,245,21
10565,35,17,15,9,3,0,197,17
10566,13,13,10,5,4,0,106,55
10567,12,22,0,2,4,0,135,41
10568,30,20,18,9,3,1,263,3
10569,3,1,9,0,0,0,130,44
10570,5,21,7,0,0,1,37,26
10571,37,12,19,0,0,1,291,25
10572,13,13,8,1,0,0,4,38
10573,13,1,6,9,0,0,121,34
10574,28,1,17,5,1,1,5,38
10575,47,11,11,9,1,0,98,53
10576,44,21,6,8,3,0,134,42
10577,5,20,8,0,1,1,135,11
10578,20,10,3,9,1,0,249,27
10579,28,22,7,9,4,0,104,31
10580,36,16,9,3,3,0,286,21
10581,45,3,10,4,2,1,229,30
10582,48,20,4,9,3,1,242,22
10583,18,13,9,5,1,0,168,29
10584,23,19,0,9,4,0,243,18
10585,27,18,18,0,1,1,219,23
10586,2,20,11,2,2,0,44,22
10587,42,18,3,9,0,1,190,5
10588,40,13,19,1,2,1,88,3
10589,31,14,10,3,1,0,254,5
10590,18,1,2,4,1,0,209,54
10591,48,16,2,7,2,1,226,42
10592,47,21,17,8,3,0,84,50
10593,23,22,18,6,2,1,12,54
10594,16,15,11,5,4,0,116,14
10595,26,21,1,8,4,1,174,20
10596,25,11,3,7,3,0,112,44
10597,37,10,6,6,3,1,258,31
10598,35,15,15,6,3,1,70,30
10599,47,20,16,8,2,0,29,39
10600,22,6,14,0,2,0,42,37
10601,9,1,6,6,4,0,198,28
10602,34,18,17,5,2,0,163,28
10603,45,7,15,1,1,1,164,38
10604,23,6,18,6,3,0,235,44
10605,42,14,0,1,0,0,267,26
10606,27,13,13,1,0,0,207,54
10607,10,2,11,8,3,0,47,34
10608,16,10,18,2,3,1,266,39
10609,4,12,14,8,2,0,191,38
10610,31,21,7,5,1,0,221,41
10611,4,6,1,3,4,0,268,3
10612,47,23,1,6,4,0,287,52
10613,14,8,12,6,1,0,37,27
10614,16,21,9,3,2,0,55,4
10615,47,18,0,2,0,0,48,36
10616,19,1,8,3,3,1,263,49
10617,3,22,19,5,2,0,222,39
10618,42,6,6,6,0,0,121,25
10619,46,10,15,3,2,0,39,23
10620,3,7,10,7,2,0,75,46
10621,20,17,2,3,3,1,181,31
10622,2,7,13,9,2,0,45,37
10623,20,20,15,5,1,0,286,58
10624,26,2,14,4,2,0,85,34
10625,19,10,0,0,4,1,227,29
10626,33,15,0,6,3,0,115,40
10627,47,9,11,2,1,1,30,0
10628,34,8,13,8,1,0,106,50
10629,28,10,9,9,4,0,191,26
10630,48,12,9,5,4,0,177,1
10631,49,3,4,4,1,1,150,26
10632,14,1,11,5,0,1,62,29
10633,14,21,14,6,4,0,266,57
10634,29,8,3,4,1,0,103,1
10635,26,18,6,4,2,1,256,30
10636,33,12,11,3,0,0,259,16
10637,5,24,19,3,4,0,31,5
10638,42,9,1,2,2,0,141,39
10639,2,6,5,7,1,0,112,36
10640,9,8,12,5,4,1,177,25
10641,19,24,9,6,0,0,89,58
10642,27,10,3,2,3,1,278,5
10643,27,5,15,8,3,0,248,47
10644,26,8,7,9,2,0,122,45
10645,37,10,2,6,3,0,290,8
10646,37,3,15,5,4,0,234,40
10647,14,23,17,3,3,0,128,15
10648,3,18,2,0,0,0,124,33
10649,21,22,18,8,3,0,125,21
10650,46,7,8,3,1,0,219,40
10651,37,9,12,8,3,0,96,43
10652,40,7,12,3,1,1,250,22
10653,8,22,12,7,4,0,268,37
10654,6,22,14,9,2,0,254,29
10655,2,8,19,1,0,0,144,8
10656,6,16,10,7,2,1,219,32
10657,39,11,7,3,3,0,76,14
10658,11,22,11,7,3,0,41,58
10659,5,15,4,3,0,0,60,57
10660,10,14,9,4,3,0,207,46
10661,47,17,14,3,1,1,7,43
10662,39,15,6,2,2,0,135,28
10663,38,4,6,2,3,1,242,27
10664,7,13,7,8,4,0,100,12
10665,36,24,5,7,1,0,3,39
10666,47,4,1,4,4,0,79,21
10667,18,21,3,1,0,0,88,51
10668,10,19,2,3,4,0,295,26
10669,7,18,10,5,1,0,53,24
10670,36,19,17,5,3,0,30,20
10671,31,11,4,5,4,1,282,44
10672,8,6,13,2,0,0,200,21
10673,40,10,16,3,3,0,174,44
10674,10,8,6,5,4,0,54,17
10675,40,20,11,0,1,0,31,23
10676,28,4,0,8,1,0,114,14
10677,26,20,11,2,2,1,96,45
10678,20,4,5,6,4,0,161,21
10679,2,11,11,9,3,0,141,48
10680,46,8,15,8,3,0,291,0
10681,23,19,3,1,1,1,50,26
10682,23,1,2,9,2,0,168,12
10683,17,21,19,5,1,0,195,5
10684,41,17,7,7,2,1,92,59
10685,21,22,4,3,1,0,22,16
10686,39,21,16,0,1,1,158,9
10687,26,6,7,9,3,0,153,57
10688,31,21,2,0,1,0,122,54
10689,8,19,0,1,4,0,236,15
10690,7,16,18,9,4,0,203,54
10691,21,11,9,0,1,0,61,18
10692,23,16,15,0,0,0,273,11
10693,13,12,8,4,4,1,68,4
10694,42,1,15,0,2,0,240,21
10695,42,12,2,0,2,1,92,12
10696,28,23,10,9,0,0,234,10
10697,40,3,10,8,2,0,149,35
10698,27,18,4,7,2,0,45,10
10699,32,12,10,0,0,0,201,26
10700,20,11,1,6,0,1,51,8
10701,13,6,5,4,2,1,233,12
10702,42,19,6,6,4,0,73,49
10703,2,8,16,2,0,1,177,36
10704,43,12,2,5,2,0,157,55
10705,19,23,3,7,3,0,298,24
10706,49,8,1,8,1,0,152,49
10707,15,4,3,1,1,0,41,1
10708,27,6,14,5,2,0,285,10
10709,12,6,17,2,1,0,176,45
10710,40,24,0,3,3,0,3,12
10711,10,22,0,7,0,0,299,48
10712,28,21,4,2,3,0,205,27
10713,4,9,4,3,4,0,213,9
10714,4,4,18,2,0,0,245,35
10715,28,12,2,2,0,0,216,34
10716,42,15,10,1,4,0,278,4
10717,44,1,14,9,0,0,50,42
10718,29,9,4,8,1,0,64,55
10719,12,14,16,2,1,0,277,30
10720,49,5,15,0,1,1,162,59
10721,22,23,7,6,1,0,170,39
10722,4,6,14,8,1,0,248,6
10723,25,3,14,4,1,1,23,23
10724,8,7,7,4,0,1,148,26
10725,29,7,4,2,2,0,208,28
10726,7,15,7,0,4,1,136,21
10727,8,23,0,3,0,1,266,10
10728,18,11,16,7,4,0,140,17
10729,26,19,18,4,1,1,128,28
10730,9,19,2,7,1,0,179,4
10731,36,18,17,2,3,0,109,39
10732,31,21,10,7,0,1,163,43
10733,49,14,6,3,0,0,214,49
10734,6,5,13,6,3,1,127,31
10735,36,20,14,8,1,1,133,24
10736,15,9,9,1,4,0,93,29
10737,18,18,15,0,1,0,46,5
10738,49,11,9,9,1,1,283,20
10739,40,1,10,1,3,0,41,42
10740,44,13,14,3,4,1,173,18
10741,10,11,19,6,1,0,169,5
10742,8,9,1,0,1,1,200,22
10743,25,4,6,6,3,0,4,47
10744,34,4,19,3,2,1,170,30
10745,36,10,17,0,1,0,181,42
10746,6,15,12,4,3,1,11,24
10747,23,24,13,3,0,0,165,13
10748,48,23,9,5,4,0,245,40
10749,36,11,7,4,3,1,15,56
10750,20,1,3,6,0,0,135,1
10751,23,19,1,5,3,0,167,13
10752,23,22,15,6,1,1,49,44
10753,36,16,1,1,4,0,271,15
10754,46,22,18,7,2,1,76,36
10755,45,6,10,9,4,1,18,32
10756,22,22,17,5,1,0,126,53
10757,23,24,17,1,0,1,159,45
10758,42,23,10,7,1,0,133,44
10759,9,3,1,8,0,0,125,59
10760,29,4,18,6,1,0,5,36
10761,21,3,16,9,3,1,221,14
10762,38,9,1,6,0,0,140,26
10763,37,21,11,1,0,1,295,29
10764,37,23,15,3,0,0,262,11
10765,30,16,14,7,1,0,262,35
10766,3,17,6,4,1,0,154,26
10767,33,18,4,8,4,1,44,28
10768,48,13,19,6,3,1,43,52
10769,39,10,3,4,2,0,80,17
10770,43,18,16,7,2,1,64,38
10771,16,4,7,7,1,1,260,6
10772,28,6,8,1,1,0,43,45
10773,20,6,7,6,0,0,138,47
10774,43,16,8,5,4,1,141,10
10775,10,20,9,2,4,0,161,49
10776,28,21,11,1,3,0,74,23
10777,45,14,10,9,4,0,96,48
10778,36,3,0,1,0,0,4,1
10779,8,11,3,1,3,0,77,58
10780,39,21,15,7,3,0,101,34
10781,24,23,16,8,0,0,148,12
10782,1,13,17,9,2,0,291,9
10783,17,2,15,9,2,0,111,57
10784,20,18,13,6,4,0,166,1
10785,13,1,13,2,3,1,6,9
10786,13,15,9,7,4,1,198,57
10787,41,13,15,2,2,1,20,19
10788,31,15,13,6,1,0,219,25
10789,22,2,3,5,2,0,45,2
10790,15,21,13,3,4,1,73,12
10791,15,5,7,0,3,1,136,32
10792,34,18,12,9,1,0,14,51
10793,47,22,3,7,3,1,269,37
10794,36,17,14,6,1,0,263,35
10795,32,17,2,3,1,0,177,24
10796,13,19,19,0,1,0,178,59
10797,20,5,5,0,3,0,47,23
10798,25,23,10,7,1,1,133,20
10799,22,16,13,6,4,1,31,38
10800,3,16,14,0,2,1,114,40
10801,41,23,17,3,0,0,267,16
10802,29,15,5,8,3,0,288,46
10803,41,17,11,8,0,0,245,40
10804,4,18,8,0,4,0,65,9
10805,18,1,0,1,3,1,294,58
10806,40,17,19,2,4,0,106,12
10807,21,4,11,4,1,0,207,12
10808,31,15,3,7,4,1,24,24
10809,34,17,17,0,2,0,288,10
10810,17,4,3,1,2,0,263,39
10811,26,11,16,8,2,1,8,18
10812,25,3,10,9,0,0,266,8
10813,4,23,10,9,3,0,245,21
10814,39,9,3,1,1,0,190,1
10815,28,11,14,4,3,0,150,6
10816,38,10,0,5,0,1,168,1
10817,2,6,7,5,3,0,39,41
10818,3,5,3,1,4,1,47,25
10819,29,21,11,3,3,1,132,11
10820,28,13,15,8,4,1,221,15
10821,38,12,11,0,3,0,171,15
10822,27,24,13,7,0,0,283,4
10823,7,18,8,7,0,0,277,24
10824,21,17,19,6,3,1,201,57
10825,38,20,17,3,3,0,270,16
10826,14,9,9,8,1,0,103,8
10827,44,21,4,8,1,0,207,5
10828,23,14,19,7,0,1,289,53
10829,35,11,10,5,1,0,19,10
10830,30,15,4,2,2,0,116,3
10831,29,13,15,1,3,0,104,29
10832,9,4,11,6,1,0,141,24
10833,45,24,4,5,2,1,92,8
10834,23,10,1,4,2,0,141,18
10835,5,16,14,7,4,1,284,29
10836,14,15,0,6,1,0,222,5
10837,15,6,2,3,3,0,256,3
10838,15,4,3,1,3,1,55,55
10839,35,23,15,7,2,0,164,3
10840,11,12,9,4,1,1,185,31
10841,29,16,12,5,4,0,131,34
10842,37,21,10,3,0,0,221,14
10843,8,15,0,1,1,1,20,47
10844,21,17,11,3,0,1,242,17
10845,15,7,14,5,3,0,121,32
10846,45,22,2,8,3,0,66,30
10847,12,14,15,1,2,0,84,36
10848,33,13,15,5,3,1,279,22
10849,47,1,4,9,0,1,180,41
10850,39,6,8,4,2,0,40,26
10851,8,11,13,2,0,1,118,53
10852,24,6,15,4,4,1,186,39
10853,32,10,13,6,3,0,42,8
10854,7,10,9,5,0,0,44,23
10855,25,16,13,1,3,0,292,34
10856,49,7,5,9,3,0,128,36
10857,37,1,11,5,3,1,45,57
10858,46,4,16,1,1,1,46,2
10859,17,5,16,0,4,0,1,32
10860,31,19,3,2,3,0,62,21
10861,10,11,6,8,0,0,229,39
10862,43,24,9,9,3,1,190,11
10863,8,21,5,8,4,0,192,22
10864,1,4,9,2,0,0,178,26
10865,9,2,4,0,0,1,189,18
10866,42,11,10,5,1,0,277,12
10867,48,7,16,9,0,0,8,33
10868,26,23,18,5,3,1,199,3
10869,10,15,13,7,1,0,263,7
10870,26,5,13,5,2,1,143,3
10871,45,7,12,6,1,1,294,22
10872,18,11,2,4,1,0,38,51
10873,3,21,8,0,2,0,250,47
10874,28,19,1,7,0,0,202,30
10875,17,13,1,2,0,0,202,34
10876,15,23,0,5,0,0,74,43
10877,35,22,4,8,1,0,35,27
10878,42,8,1,5,2,0,207,47
10879,25,15,13,0,1,1,225,47
10880,13,18,16,0,2,0,203,26
10881,2,3,15,7,3,0,296,39
10882,35,18,1,8,3,0,287,51
10883,22,13,0,9,1,1,34,39
10884,18,7,5,0,4,1,48,55
10885,21,3,1,7,0,1,43,7
10886,11,3,4,7,1,0,69,57
10887,49,8,2,7,3,0,88,7
10888,43,6,8,0,2,1,70,3
10889,49,15,15,9,1,1,72,19
10890,47,2,5,9,0,0,60,12
10891,42,6,16,8,2,1,209,50
10892,4,15,16,1,3,0,1,45
10893,25,13,1,8,4,0,278,48
10894,34,15,1,3,1,1,151,58
10895,46,16,5,6,3,0,74,58
10896,5,23,8,4,3,1,118,54
10897,41,16,11,6,1,0,17,15
10898,33,7,12,3,3,1,75,54
10899,44,7,15,8,0,0,173,52
10900,7,22,9,7,1,0,161,15
10901,28,13,3,1,4,0,237,7
10902,44,22,13,3,1,1,236,51
10903,20,18,5,5,0,0,247,23
10904,10,4,4,0,1,0,57,0
10905,30,4,6,6,2,0,36,33
10906,3,20,10,5,0,0,119,55
10907,28,14,7,2,3,0,15,36
10908,31,20,5,2,2,0,159,4
10909,40,11,1,0,1,1,117,58
10910,39,1,4,3,0,0,253,47
10911,31,6,0,8,1,0,243,59
10912,2,16,12,3,3,1,240,8
10913,31,14,9,8,0,1,281,41
10914,18,23,3,7,4,0,222,12
10915,10,21,6,5,4,1,296,48
10916,32,4,18,2,3,1,47,14
10917,48,24,16,0,4,1,69,19
10918,8,11,19,6,2,0,295,26
10919,21,2,14,8,1,1,251,25
10920,21,24,5,9,1,0,137,48
10921,43,20,8,8,3,0,265,0
10922,46,4,6,7,2,0,277,27
10923,21,2,3,2,0,0,98,28
10924,31,8,16,3,2,0,238,6
10925,27,9,19,6,2,0,241,3
10926,29,17,15,0,3,0,116,46
10927,14,8,1,1,0,0,285,44
10928,9,19,10,7,0,0,176,24
10929,11,7,6,9,3,0,277,35
10930,7,18,18,2,3,0,142,22
10931,5,9,6,7,1,0,158,10
10932,8,12,16,4,2,0,204,39
10933,41,17,15,5,0,0,162,58
10934,3,21,18,0,2,1,2,24
10935,33,8,16,1,1,0,262,32
10936,19,19,0,7,2,0,293,1
10937,47,5,10,2,0,1,47,2
10938,48,7,10,1,1,0,126,38
10939,32,12,14,6,2,1,238,16
10940,41,15,2,7,3,1,69,48
10941,9,11,19,9,1,0,185,30
10942,11,21,18,3,2,0,186,57
10943,35,8,0,0,2,0,160,32
10944,12,23,12,7,3,0,137,44
10945,12,18,19,1,4,1,50,6
10946,34,14,12,1,4,0,298,50
10947,36,13,0,9,4,0,85,54
10948,34,9,10,4,0,0,162,30
10949,30,21,10,2,1,0,206,58
10950,41,20,4,9,4,1,290,47
10951,3,9,10,3,3,0,267,31
10952,34,2,15,9,1,1,223,18
10953,49,7,2,4,3,1,231,8
10954,32,2,19,4,0,0,224,25
10955,15,14,18,7,3,0,48,34
10956,8,14,18,9,0,0,33,26
10957,39,8,0,4,3,0,71,33
10958,42,17,14,5,1,0,74,34
10959,49,10,18,9,4,0,189,38
10960,9,2,3,1,1,0,107,21
10961,26,19,13,0,4,0,76,49
10962,22,16,3,5,2,0,290,42
10963,38,1,7,3,1,0,213,9
10964,30,6,12,0,4,0,218,11
10965,33,17,16,6,4,1,66,44
10966,14,13,3,5,1,0,147,15
10967,5,12,17,9,0,0,11,41
10968,10,19,0,4,4,1,281,16
10969,44,1,3,3,1,0,146,44
10970,25,19,4,6,2,1,37,34
10971,20,24,3,2,4,1,231,7
10972,11,21,18,3,0,0,68,45
10973,34,7,16,8,3,0,114,40
10974,16,7,13,7,4,0,169,29
10975,4,23,14,9,1,1,291,20
10976,36,6,2,8,1,0,270,53
10977,28,8,2,4,4,0,134,59
10978,10,9,18,7,0,1,292,8
10979,24,6,0,0,3,0,145,7
10980,48,9,3,9,1,1,126,20
10981,9,23,15,8,1,0,95,38
10982,6,11,6,1,2,0,270,0
10983,37,1,15,3,1,1,273,7
10984,10,1,18,8,4,0,254,40
10985,31,13,7,7,1,0,41,2
10986,36,11,12,7,2,0,213,39
10987,41,5,6,0,4,0,216,12
10988,34,16,8,2,4,0,145,31
10989,9,16,6,8,1,0,233,13
10990,29,15,12,3,3,0,76,21
10991,41,3,3,5,0,1,216,53
10992,38,7,4,1,2,0,142,18
10993,46,11,1,2,2,0,289,7
10994,1,17,6,0,0,1,80,24
10995,12,22,3,2,2,0,287,36
10996,23,19,8,6,4,0,142,17
10997,1,5,1,4,3,0,107,20
10998,31,4,19,1,2,0,261,55
10999,38,18,16,2,1,0,134,22
11000,25,24,9,0,1,0,193,5
11001,38,8,10,1,1,1,128,10
11002,4,6,18,1,0,0,273,23
11003,43,13,12,3,0,1,107,10
11004,26,21,5,9,4,0,111,29
11005,32,2,1,7,1,1,38,55
11006,28,15,4,2,3,0,241,30
11007,33,11,4,9,1,1,208,27
11008,27,6,13,2,3,0,261,52
11009,1,10,18,1,2,0,30,16
11010,8,21,5,0,3,0,263,53
11011,21,18,19,7,4,0,73,14
11012,23,4,1,3,2,0,43,53
11013,32,6,16,1,1,0,69,1
11014,3,13,2,3,0,0,3,18
11015,44,16,0,3,3,0,61,29
11016,6,19,8,5,2,1,7,9
11017,6,17,5,6,0,0,1,35
11018,49,17,8,3,1,0,199,39
11019,25,12,17,4,1,0,122,3
11020,41,20,7,7,4,0,30,4
11021,14,24,7,5,1,0,192,15
11022,19,9,16,3,0,0,269,19
11023,13,24,8,7,3,1,44,42
11024,37,14,8,2,1,1,285,48
11025,41,22,3,1,1,1,13,16
11026,30,18,14,0,4,0,65,7
11027,28,7,9,0,2,0,275,55
11028,42,15,14,1,4,0,10,0
11029,36,1,16,8,3,0,61,8
11030,7,15,5,9,4,1,154,39
11031,19,18,4,0,0,0,155,57
11032,49,21,2,3,2,1,175,56
11033,14,15,18,5,0,0,255,51
11034,49,1,6,7,2,0,225,6
11035,26,11,0,5,4,0,291,20
11036,20,13,17,2,4,0,275,24
11037,14,16,16,6,1,0,260,15
11038,39,2,15,5,1,1,142,5
11039,32,16,1,0,2,0,93,34
11040,47,11,8,2,4,1,27,38
11041,30,9,2,4,4,1,39,40
11042,28,12,6,1,3,0,239,37
11043,44,4,5,0,3,0,240,43
11044,45,2,7,9,3,0,94,25
11045,18,22,2,3,3,1,127,15
11046,30,6,3,6,4,0,155,1
11047,38,12,10,0,1,0,75,31
11048,6,5,10,6,3,0,141,3
11049,6,24,4,0,4,1,176,45
11050,3,18,14,4,2,1,170,40
11051,7,1,12,4,0,0,157,3
11052,44,24,9,1,3,0,39,27
11053,34,2,14,4,4,1,15,15
11054,18,23,4,5,2,0,218,43
11055,1,12,0,2,2,0,191,10
11056,27,10,3,0,4,0,237,43
11057,15,1,4,1,3,0,275,32
11058,43,24,12,5,2,0,216,6
11059,24,5,2,2,2,0,230,47
11060,27,10,5,2,1,0,64,49
11061,29,16,10,0,0,1,135,25
11062,20,14,7,5,2,1,104,46
11063,40,20,19,3,1,0,160,23
11064,30,5,0,2,0,1,32,10
11065,44,22,19,4,2,1,64,25
11066,18,22,3,3,2,1,153,31
11067,37,19,14,1,4,0,208,25
11068,19,9,10,8,4,0,121,11
11069,15,3,1,6,0,0,162,5
11070,49,22,14,3,2,0,31,25
11071,23,12,14,3,4,1,265,51
11072,43,7,8,4,2,1,249,33
11073,6,9,16,3,3,0,268,30
11074,46,14,18,0,4,0,291,18
11075,38,1,14,3,0,1,298,51
11076,40,10,9,9,3,0,188,51
11077,44,16,16,9,0,1,144,38
11078,30,7,12,4,1,0,226,45
11079,49,17,1,5,3,0,163,5
11080,10,17,13,6,1,0,181,38
11081,30,5,11,1,3,1,244,52
11082,1,4,8,0,4,0,201,40
11083,29,9,15,4,0,0,147,59
11084,25,4,3,5,4,0,18,58
11085,31,15,7,4,1,0,244,22
11086,15,4,7,3,2,0,286,12
11087,17,20,3,1,0,0,84,38
11088,8,20,14,2,2,1,121,28
11089,40,9,9,1,1,0,16,29
11090,10,2,17,9,4,0,175,15
11091,46,12,17,4,0,0,165,52
11092,15,8,15,3,2,1,212,57
11093,42,4,14,0,1,0,76,27
11094,28,5,14,8,0,1,164,27
11095,26,14,6,6,2,0,293,38
11096,20,1,6,9,1,1,167,25
11097,13,1,11,6,0,1,99,42
11098,31,18,0,0,4,1,57,5
11099,14,6,2,4,1,0,2,31
11100,29,2,16,3,1,0,73,39
11101,14,24,11,1,0,0,25,23
11102,40,24,16,1,4,1,92,46
11103,14,16,2,7,0,0,93,6
11104,20,20,1,0,3,1,47,4
11105,41,19,2,7,3,0,150,57
11106,35,5,10,8,3,0,74,16
11107,5,6,18,9,3,0,224,18
11108,15,9,19,4,0,0,12,10
11109,13,15,10,0,2,0,145,30
11110,1,14,16,1,2,0,230,2
11111,7,10,11,5,4,1,262,27
11112,12,23,4,0,0,1,21,31
11113,32,3,6,0,4,0,41,34
11114,21,9,7,3,1,1,92,42
11115,12,6,11,2,0,0,78,23
11116,36,11,1,7,1,1,268,38
11117,33,18,6,7,4,0,38,33
11118,4,2,11,0,2,0,172,36
11119,49,5,10,3,0,1,292,35
11120,9,18,10,5,1,0,206,36
11121,39,1,16,4,1,1,223,6
11122,7,8,11,6,3,0,2,46
11123,18,6,12,5,4,0,7,21
11124,23,18,15,7,4,0,249,15
11125,36,10,1,1,0,0,248,6
11126,20,9,4,7,2,0,49,15
11127,31,11,0,7,2,0,33,18
11128,25,12,5,6,1,1,276,41
11129,36,16,3,5,4,0,85,2
11130,3,24,7,0,4,0,168,50
11131,20,7,9,7,0,0,19,33
11132,25,17,12,0,3,1,33,58
11133,30,19,18,0,1,1,175,8
11134,21,13,1,9,3,0,220,35
11135,48,19,5,4,4,0,91,44
11136,35,11,17,8,1,0,65,48
11137,35,18,2,7,1,0,235,55
11138,30,22,7,3,1,1,219,2
11139,16,24,1,3,1,0,192,47
11140,23,3,5,9,4,0,249,25
11141,11,4,1,8,2,0,48,7
11142,12,13,12,6,3,0,86,25
11143,35,8,1,4,1,1,8,48
11144,5,19,14,1,2,0,165,15
11145,39,4,0,8,1,0,15,21
11146,41,9,10,6,3,0,75,45
11147,44,9,19,7,1,0,27,26
11148,38,14,1,9,3,0,285,17
11149,22,14,7,9,4,0,130,31
11150,17,11,3,0,0,0,184,22
11151,21,15,0,3,0,0,56,43
11152,27,10,0,1,1,0,162,38
11153,45,23,14,8,0,0,125,31
11154,13,11,11,2,4,1,226,32
11155,30,18,5,7,2,1,251,57
11156,46,21,17,1,1,0,31,48
11157,15,23,11,1,4,0,153,19
11158,18,4,10,0,1,0,53,23
11159,43,16,4,4,2,1,67,55
11160,11,9,6,5,4,1,50,56
11161,38,11,4,4,0,0,199,17
11162,7,24,10,7,4,0,131,53
11163,41,8,2,1,0,0,185,6
11164,34,9,0,1,4,0,28,18
11165,32,2,8,6,0,1,138,56
11166,13,21,16,9,3,0,137,8
11167,16,1,14,1,1,0,114,17
11168,26,5,14,4,2,1,183,33
11169,40,8,2,2,0,0,82,50
11170,41,7,7,1,0,0,160,33
11171,34,8,16,9,3,1,214,56
11172,21,15,6,7,0,0,41,43
11173,18,8,12,5,2,0,230,4
11174,20,21,2,7,4,0,145,20
